dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.905109,0.082784,1.015701,1.472030,1.066689,0.000000,0.087765
0.020000,0.934650,0.085380,1.045355,1.493364,1.066689,0.000000,0.087546
0.020000,0.964619,0.088007,1.075436,1.514698,1.066689,0.000000,0.087323
0.020000,0.995006,0.090664,1.105943,1.536032,1.066689,0.000000,0.087098
0.020000,1.025823,0.093351,1.136877,1.557366,1.066689,0.000000,0.086871
0.020000,1.057070,0.096069,1.168238,1.578699,1.066689,0.000000,0.086641
0.020000,1.088736,0.098816,1.200025,1.600033,1.066689,-0.000000,0.086408
0.020000,1.120828,0.101592,1.232239,1.621367,1.066689,0.000000,0.086172
0.020000,1.153350,0.104397,1.264880,1.642701,1.066689,-0.000000,0.085934
0.020000,1.186297,0.107232,1.297947,1.664034,1.066689,-0.000000,0.085694
0.020000,1.219665,0.110094,1.331441,1.685368,1.066689,0.000000,0.085451
0.020000,1.253464,0.112985,1.365362,1.706702,1.066689,0.000000,0.085205
0.020000,1.287690,0.115904,1.399709,1.728036,1.066689,-0.000000,0.084958
0.020000,1.322335,0.118850,1.434483,1.749370,1.066689,0.000000,0.084707
0.020000,1.357411,0.121824,1.469684,1.770703,1.066689,0.000000,0.084454
0.020000,1.392915,0.124825,1.505311,1.792037,1.066689,-0.000000,0.084199
0.020000,1.428837,0.127852,1.541365,1.813371,1.066689,0.000000,0.083942
0.020000,1.465191,0.130906,1.577846,1.834705,1.066689,-0.000000,0.083682
0.020000,1.501973,0.133986,1.614753,1.856038,1.066689,-0.000000,0.083419
0.020000,1.539173,0.137092,1.652088,1.877372,1.066689,0.000000,0.083155
0.020000,1.576806,0.140223,1.689848,1.898706,1.066689,0.000000,0.082888
0.020000,1.614864,0.143380,1.728036,1.920040,1.066689,-0.000000,0.082619
0.020000,1.653344,0.146561,1.766650,1.941374,1.066689,-0.000000,0.082348
0.020000,1.692255,0.149768,1.805691,1.962707,1.066689,0.000000,0.082074
0.020000,1.731590,0.152998,1.845158,1.984041,1.066689,0.000000,0.081799
0.020000,1.771349,0.156252,1.885052,2.005375,1.066689,-0.000000,0.081521
0.020000,1.811541,0.159530,1.925373,2.026709,1.066689,0.000000,0.081241
0.020000,1.852151,0.162830,1.966121,2.048042,1.066689,0.000000,0.080959
0.020000,1.893191,0.166154,2.007295,2.069376,1.066689,-0.000000,0.080674
0.020000,1.934659,0.169501,2.048896,2.090710,1.066689,0.000000,0.080388
0.020000,1.976548,0.172870,2.090923,2.112044,1.066689,0.000000,0.080100
0.020000,2.018870,0.176261,2.133377,2.133377,1.066689,0.000000,0.079810
0.020000,2.061613,0.179673,2.176258,2.154711,1.066689,-0.000000,0.079518
0.020000,2.104784,0.183107,2.219566,2.176045,1.066689,0.000000,0.079223
0.020000,2.148384,0.186562,2.263300,2.197379,1.066689,0.000000,0.078927
0.020000,2.192405,0.190037,2.307461,2.218713,1.066689,-0.000000,0.078629
0.020000,2.236859,0.193533,2.352049,2.240046,1.066689,0.000000,0.078329
0.020000,2.281732,0.197048,2.397063,2.261380,1.066689,-0.000000,0.078028
0.020000,2.327036,0.200583,2.442504,2.282714,1.066689,0.000000,0.077724
0.020000,2.372767,0.204138,2.488371,2.304048,1.066689,0.000000,0.077419
0.020000,2.418921,0.207711,2.534666,2.325381,1.066689,0.000000,0.077112
0.020000,2.465508,0.211303,2.581387,2.346715,1.066689,-0.000000,0.076803
0.020000,2.512513,0.214913,2.628534,2.368049,1.066689,0.000000,0.076493
0.020000,2.559953,0.218542,2.676109,2.389383,1.066689,0.000000,0.076181
0.020000,2.607811,0.222187,2.724110,2.410717,1.066689,0.000000,0.075867
0.020000,2.656102,0.225850,2.772537,2.432050,1.066689,-0.000000,0.075552
0.020000,2.704817,0.229530,2.821392,2.453384,1.066689,0.000000,0.075235
0.020000,2.753959,0.233226,2.870673,2.474718,1.066689,0.000000,0.074916
0.020000,2.803529,0.236939,2.920380,2.496052,1.066689,-0.000000,0.074596
0.020000,2.853523,0.240667,2.970515,2.517385,1.066689,0.000000,0.074275
0.020000,2.903948,0.244411,3.021076,2.538719,1.066689,-0.000000,0.073952
0.020000,2.954794,0.248170,3.072064,2.560053,1.066689,0.000000,0.073628
0.020000,3.006073,0.251944,3.123478,2.581387,1.066689,0.000000,0.073302
0.020000,3.057772,0.255732,3.175319,2.602721,1.066689,0.000000,0.072975
0.020000,3.109906,0.259534,3.227587,2.624054,1.066689,-0.000000,0.072646
0.020000,3.162457,0.263350,3.280281,2.645388,1.066689,0.000000,0.072316
0.020000,3.215445,0.267180,3.333402,2.666722,1.066689,0.000000,0.071985
0.020000,3.268850,0.271022,3.386950,2.688056,1.066689,0.000000,0.071653
0.020000,3.322692,0.274877,3.440925,2.709389,1.066689,-0.000000,0.071320
0.020000,3.376950,0.278744,3.495326,2.730723,1.066689,0.000000,0.070985
0.020000,3.431646,0.282624,3.550153,2.752057,1.066689,0.000000,0.070649
0.020000,3.486758,0.286515,3.605408,2.773391,1.066689,-0.000000,0.070312
0.020000,3.542307,0.290418,3.661089,2.794725,1.066689,0.000000,0.069974
0.020000,3.598273,0.294331,3.717197,2.816058,1.066689,-0.000000,0.069635
0.020000,3.654675,0.298255,3.773731,2.837392,1.066689,0.000000,0.069295
0.020000,3.711497,0.302189,3.830693,2.858726,1.066689,0.000000,0.068954
0.020000,3.768752,0.306133,3.888080,2.880060,1.066689,0.000000,0.068612
0.020000,3.826428,0.310087,3.945895,2.901393,1.066689,-0.000000,0.068269
0.020000,3.884536,0.314050,4.004136,2.922727,1.066689,0.000000,0.067925
0.020000,3.943069,0.318022,4.062804,2.944061,1.066689,0.000000,0.067580
0.020000,4.002029,0.322002,4.121899,2.965395,1.066689,0.000000,0.067235
0.020000,4.061418,0.325991,4.181420,2.986728,1.066689,-0.000000,0.066888
0.020000,4.121230,0.329987,4.241368,3.008062,1.066689,0.000000,0.066541
0.020000,4.181475,0.333991,4.301742,3.029396,1.066689,0.000000,0.066193
0.020000,4.242140,0.338002,4.362544,3.050730,1.066689,-0.000000,0.065845
0.020000,4.303240,0.342020,4.423772,3.072064,1.066689,0.000000,0.065496
0.020000,4.364760,0.346045,4.485426,3.093397,1.066689,-0.000000,0.065146
0.020000,4.426712,0.350075,4.547507,3.114731,1.066689,0.000000,0.064795
0.020000,4.489089,0.354112,4.610015,3.136065,1.066689,-0.000000,0.064444
0.020000,4.551893,0.358154,4.672950,3.157399,1.066689,0.000000,0.064093
0.020000,4.615128,0.362201,4.736311,3.178732,1.066689,-0.000000,0.063741
0.020000,4.678783,0.366253,4.800099,3.200066,1.066689,0.000000,0.063389
0.020000,4.742873,0.370309,4.864314,3.221400,1.066689,0.000000,0.063036
0.020000,4.807384,0.374370,4.928955,3.242734,1.066689,0.000000,0.062683
0.020000,4.872325,0.378434,4.994023,3.264068,1.066689,-0.000000,0.062329
0.020000,4.937696,0.382502,5.059518,3.285401,1.066689,0.000000,0.061975
0.020000,5.003488,0.386573,5.125439,3.306735,1.066689,-0.000000,0.061621
0.020000,5.069714,0.390648,5.191787,3.328069,1.066689,0.000000,0.061267
0.020000,5.136362,0.394724,5.258562,3.349403,1.066689,0.000000,0.060912
0.020000,5.203439,0.398803,5.325764,3.370736,1.066689,-0.000000,0.060557
0.020000,5.270948,0.402884,5.393392,3.392070,1.066689,0.000000,0.060203
0.020000,5.338876,0.406967,5.461446,3.413404,1.066689,0.000000,0.059848
0.020000,5.407237,0.411051,5.529928,3.434738,1.066689,-0.000000,0.059493
0.020000,5.476025,0.415135,5.598836,3.456072,1.066689,0.000000,0.059138
0.020000,5.545237,0.419221,5.668171,3.477405,1.066689,-0.000000,0.058783
0.020000,5.614881,0.423307,5.737932,3.498739,1.066689,0.000000,0.058428
0.020000,5.684949,0.427393,5.808120,3.520073,1.066689,0.000000,0.058073
