dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.955084,28.250000,4.955296,3.243668,1.063498,0.000000,0.000000
0.020000,6.020382,28.250000,5.020595,3.264938,1.063498,-0.000000,0.000000
0.020000,6.086107,28.250000,5.086319,3.286208,1.063498,0.000000,0.000000
0.020000,6.152256,28.250000,5.152469,3.307478,1.063498,0.000000,0.000000
0.020000,6.218831,28.250000,5.219044,3.328748,1.063498,0.000000,0.000000
0.020000,6.285831,28.250000,5.286044,3.350018,1.063498,-0.000000,0.000000
0.020000,6.353257,28.250000,5.353470,3.371288,1.063498,0.000000,0.000000
0.020000,6.421108,28.250000,5.421321,3.392558,1.063498,0.000000,0.000000
0.020000,6.489385,28.250000,5.489598,3.413828,1.063498,0.000000,0.000000
0.020000,6.558087,28.250000,5.558300,3.435098,1.063498,0.000000,0.000000
0.020000,6.627214,28.250000,5.627427,3.456368,1.063498,0.000000,0.000000
0.020000,6.696767,28.250000,5.696980,3.477638,1.063498,0.000000,0.000000
0.020000,6.766745,28.250000,5.766958,3.498907,1.063498,-0.000000,0.000000
0.020000,6.837149,28.250000,5.837361,3.520177,1.063498,0.000000,0.000000
0.020000,6.907978,28.250000,5.908190,3.541447,1.063498,0.000000,0.000000
0.020000,6.979232,28.250000,5.979445,3.562717,1.063498,-0.000000,0.000000
0.020000,7.050912,28.250000,6.051124,3.583987,1.063498,0.000000,0.000000
0.020000,7.123017,28.250000,6.123229,3.605257,1.063498,-0.000000,0.000000
0.020000,7.195547,28.250000,6.195760,3.626527,1.063498,0.000000,0.000000
0.020000,7.268503,28.250000,6.268716,3.647797,1.063498,-0.000000,0.000000
0.020000,7.341885,28.250000,6.342097,3.669067,1.063498,0.000000,0.000000
0.020000,7.415691,28.250000,6.415904,3.690337,1.063498,0.000000,0.000000
0.020000,7.489924,28.250000,6.490136,3.711607,1.063498,-0.000000,0.000000
0.020000,7.564581,28.250000,6.564794,3.732877,1.063498,0.000000,0.000000
0.020000,7.639664,28.250000,6.639877,3.754147,1.063498,0.000000,0.000000
0.020000,7.715172,28.250000,6.715385,3.775417,1.063498,-0.000000,0.000000
0.020000,7.791106,28.250000,6.791319,3.796687,1.063498,-0.000000,0.000000
0.020000,7.867465,28.250000,6.867678,3.817957,1.063498,0.000000,0.000000
0.020000,7.944250,28.250000,6.944462,3.839227,1.063498,-0.000000,0.000000
0.020000,8.021460,28.250000,7.021672,3.860497,1.063498,-0.000000,0.000000
0.020000,8.099095,28.250000,7.099308,3.881767,1.063498,0.000000,0.000000
0.020000,8.177156,28.250000,7.177368,3.903037,1.063498,-0.000000,0.000000
0.020000,8.255642,28.250000,7.255855,3.924307,1.063498,0.000000,0.000000
0.020000,8.334553,28.250000,7.334766,3.945577,1.063498,-0.000000,0.000000
0.020000,8.413890,28.250000,7.414103,3.966846,1.063498,0.000000,0.000000
0.020000,8.493653,28.250000,7.493865,3.988116,1.063498,0.000000,0.000000
0.020000,8.573840,28.250000,7.574053,4.009386,1.063498,-0.000000,0.000000
0.020000,8.654453,28.250000,7.654666,4.030656,1.063498,0.000000,0.000000
0.020000,8.735492,28.250000,7.735705,4.051926,1.063498,-0.000000,0.000000
0.020000,8.816956,28.250000,7.817169,4.073196,1.063498,0.000000,0.000000
0.020000,8.898845,28.250000,7.899058,4.094466,1.063498,0.000000,0.000000
0.020000,8.981160,28.250000,7.981373,4.115736,1.063498,-0.000000,0.000000
0.020000,9.063900,28.250000,8.064113,4.137006,1.063498,0.000000,0.000000
0.020000,9.147066,28.250000,8.147278,4.158276,1.063498,0.000000,0.000000
0.020000,9.230657,28.250000,8.230869,4.179546,1.063498,0.000000,0.000000
0.020000,9.314673,28.250000,8.314886,4.200816,1.063498,-0.000000,0.000000
0.020000,9.399115,28.250000,8.399327,4.222086,1.063498,0.000000,0.000000
0.020000,9.483982,28.250000,8.484194,4.243356,1.063498,-0.000000,0.000000
0.020000,9.569274,28.250000,8.569487,4.264626,1.063498,0.000000,0.000000
0.020000,9.654992,28.250000,8.655205,4.285896,1.063498,0.000000,0.000000
0.020000,9.741135,28.250000,8.741348,4.307166,1.063498,0.000000,0.000000
0.020000,9.827704,28.250000,8.827917,4.328436,1.063498,0.000000,0.000000
0.020000,9.914698,28.250000,8.914911,4.349706,1.063498,-0.000000,0.000000
0.020000,10.002118,28.250000,9.002331,4.370976,1.063498,0.000000,0.000000
0.020000,10.089963,28.250000,9.090175,4.392246,1.063498,0.000000,0.000000
0.020000,10.178233,28.250000,9.178446,4.413516,1.063498,-0.000000,0.000000
0.020000,10.266929,28.250000,9.267141,4.434785,1.063498,0.000000,0.000000
0.020000,10.356050,28.250000,9.356263,4.456055,1.063498,0.000000,0.000000
0.020000,10.445596,28.250000,9.445809,4.477325,1.063498,-0.000000,0.000000
0.020000,10.535568,28.250000,9.535781,4.498595,1.063498,0.000000,0.000000
0.020000,10.625966,28.250000,9.626178,4.519865,1.063498,-0.000000,0.000000
0.020000,10.716788,28.250000,9.717001,4.541135,1.063498,0.000000,0.000000
0.020000,10.808036,28.250000,9.808249,4.562405,1.063498,-0.000000,0.000000
0.020000,10.899710,28.250000,9.899923,4.583675,1.063498,0.000000,0.000000
0.020000,10.991809,28.250000,9.992021,4.604945,1.063498,-0.000000,0.000000
0.020000,11.084333,28.250000,10.084546,4.626215,1.063498,0.000000,0.000000
0.020000,11.177283,28.250000,10.177495,4.647485,1.063498,0.000000,0.000000
0.020000,11.270658,28.250000,10.270871,4.668755,1.063498,0.000000,0.000000
0.020000,11.364458,28.250000,10.364671,4.690025,1.063498,0.000000,0.000000
0.020000,11.458684,28.250000,10.458897,4.711295,1.063498,0.000000,0.000000
0.020000,11.553336,28.250000,10.553548,4.732565,1.063498,0.000000,0.000000
0.020000,11.648412,28.250000,10.648625,4.753835,1.063498,-0.000000,0.000000
0.020000,11.743914,28.250000,10.744127,4.775105,1.063498,0.000000,0.000000
0.020000,11.839842,28.250000,10.840055,4.796375,1.063498,0.000000,0.000000
0.020000,11.936195,28.250000,10.936407,4.817645,1.063498,0.000000,0.000000
0.020000,12.032973,28.250000,11.033186,4.838915,1.063498,0.000000,0.000000
0.020000,12.130177,28.250000,11.130389,4.860185,1.063498,0.000000,0.000000
0.020000,12.227806,28.250000,11.228019,4.881455,1.063498,0.000000,0.000000
0.020000,12.325860,28.250000,11.326073,4.902724,1.063498,-0.000000,0.000000
0.020000,12.424340,28.250000,11.424553,4.923994,1.063498,0.000000,0.000000
0.020000,12.523245,28.250000,11.523458,4.945264,1.063498,-0.000000,0.000000
0.020000,12.622576,28.250000,11.622789,4.966534,1.063498,0.000000,0.000000
0.020000,12.722332,28.250000,11.722545,4.987804,1.063498,-0.000000,0.000000
0.020000,12.822514,28.250000,11.822726,5.009074,1.063498,0.000000,0.000000
0.020000,12.923121,28.250000,11.923333,5.030344,1.063498,0.000000,0.000000
0.020000,13.023788,28.250000,12.024001,5.033384,0.151991,-45.575315,0.000000
0.020000,13.124091,28.250000,12.124304,5.015154,-0.911506,-53.174886,0.000000
0.020000,13.223969,28.250000,12.224182,4.993884,-1.063498,-7.599571,0.000000
0.020000,13.323421,28.250000,12.323634,4.972614,-1.063498,0.000000,0.000000
0.020000,13.422448,28.250000,12.422661,4.951344,-1.063498,0.000000,0.000000
0.020000,13.521050,28.250000,12.521262,4.930074,-1.063498,-0.000000,0.000000
0.020000,13.619226,28.250000,12.619438,4.908804,-1.063498,0.000000,0.000000
0.020000,13.716976,28.250000,12.717189,4.887534,-1.063498,-0.000000,0.000000
0.020000,13.814302,28.250000,12.814514,4.866264,-1.063498,0.000000,0.000000
0.020000,13.911202,28.250000,12.911414,4.844994,-1.063498,0.000000,0.000000
0.020000,14.007676,28.250000,13.007889,4.823724,-1.063498,0.000000,0.000000
0.020000,14.103725,28.250000,13.103938,4.802454,-1.063498,0.000000,0.000000
0.020000,14.199349,28.250000,13.199562,4.781184,-1.063498,-0.000000,0.000000
0.020000,14.294547,28.250000,13.294760,4.759914,-1.063498,0.000000,0.000000
0.020000,14.389320,28.250000,13.389533,4.738644,-1.063498,0.000000,0.000000
0.020000,14.483668,28.250000,13.483880,4.717375,-1.063498,-0.000000,0.000000
0.020000,14.577590,28.250000,13.577802,4.696105,-1.063498,-0.000000,0.000000
0.020000,14.671086,28.250000,13.671299,4.674835,-1.063498,0.000000,0.000000
0.020000,14.764158,28.250000,13.764370,4.653565,-1.063498,-0.000000,0.000000
0.020000,14.856804,28.250000,13.857016,4.632295,-1.063498,0.000000,0.000000
0.020000,14.949024,28.250000,13.949237,4.611025,-1.063498,-0.000000,0.000000
