dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,41.480612,14.318765,42.708552,5.487393,-0.361534,0.541530,0.169366
0.020000,41.588634,14.337328,42.818158,5.480292,-0.355060,0.323656,0.171005
0.020000,41.696477,14.356043,42.927612,5.472719,-0.378659,-1.179953,0.172656
0.020000,41.804138,14.374911,43.036914,5.465103,-0.380821,-0.108061,0.174320
0.020000,41.911623,14.393932,43.146070,5.457773,-0.366501,0.715999,0.175997
0.020000,42.018932,14.413109,43.255078,5.450442,-0.366543,-0.002092,0.177686
0.020000,42.126056,14.432440,43.363932,5.442697,-0.387244,-1.035096,0.179388
0.020000,42.232993,14.451927,43.472631,5.434908,-0.389441,-0.109848,0.181103
0.020000,42.339751,14.471570,43.581181,5.427518,-0.369488,0.997683,0.182832
0.020000,42.446326,14.491372,43.689579,5.419911,-0.380359,-0.543569,0.184573
0.020000,42.552710,14.511330,43.797819,5.411991,-0.395983,-0.781206,0.186328
0.020000,42.658902,14.531445,43.905900,5.404027,-0.398212,-0.111427,0.188095
0.020000,42.764912,14.551722,44.013832,5.396618,-0.370465,1.387345,0.189876
0.020000,42.870731,14.572158,44.121606,5.388688,-0.396514,-1.302464,0.191671
0.020000,42.976354,14.592753,44.229217,5.380590,-0.404860,-0.417267,0.193479
0.020000,43.081780,14.613509,44.336668,5.372516,-0.403705,0.057712,0.195300
0.020000,43.187021,14.634428,44.443968,5.364992,-0.376238,1.373388,0.197135
0.020000,43.292062,14.655508,44.551103,5.356760,-0.411581,-1.767165,0.198984
0.020000,43.396901,14.676751,44.658072,5.348483,-0.413854,-0.113666,0.200846
0.020000,43.501543,14.698157,44.764882,5.340462,-0.401038,0.640814,0.202722
0.020000,43.605990,14.719728,44.871532,5.332531,-0.396537,0.225031,0.204612
0.020000,43.710230,14.741463,44.978015,5.324118,-0.420655,-1.205894,0.206517
0.020000,43.814263,14.763363,45.084328,5.315659,-0.422945,-0.114497,0.208435
0.020000,43.918099,14.785429,45.190483,5.307733,-0.396320,1.331232,0.210367
0.020000,44.021728,14.807662,45.296470,5.299351,-0.419117,-1.139847,0.212314
0.020000,44.125145,14.830061,45.402285,5.290754,-0.429807,-0.534505,0.214274
0.020000,44.228352,14.852627,45.507930,5.282256,-0.424917,0.244503,0.216249
0.020000,44.331356,14.875363,45.613413,5.274177,-0.403967,1.047540,0.218239
0.020000,44.434144,14.898266,45.718722,5.265443,-0.436707,-1.636995,0.220243
0.020000,44.536715,14.921337,45.823855,5.256662,-0.439010,-0.115175,0.222261
0.020000,44.639076,14.944580,45.928822,5.248333,-0.416478,1.126619,0.224295
0.020000,44.741222,14.967992,46.033616,5.239722,-0.430559,-0.704067,0.226343
0.020000,44.843145,14.991575,46.138233,5.230803,-0.445932,-0.768669,0.228406
0.020000,44.944847,15.015328,46.242672,5.221965,-0.441902,0.201511,0.230483
0.020000,45.046337,15.039255,46.346944,5.213590,-0.418742,1.158030,0.232576
0.020000,45.147600,15.063353,46.451034,5.204533,-0.452860,-1.705920,0.234684
0.020000,45.248634,15.087622,46.554943,5.195430,-0.455151,-0.114551,0.236807
0.020000,45.349450,15.112066,46.658680,5.186834,-0.429788,1.268128,0.238945
0.020000,45.450038,15.136684,46.762237,5.177852,-0.449116,-0.966360,0.241098
0.020000,45.550394,15.161475,46.865609,5.168611,-0.462055,-0.646956,0.243266
0.020000,45.650520,15.186440,46.968800,5.159571,-0.451967,0.504410,0.245450
0.020000,45.750420,15.211582,47.071815,5.150760,-0.440555,0.570567,0.247650
0.020000,45.850082,15.236898,47.174643,5.141382,-0.468925,-1.418498,0.249865
0.020000,45.949506,15.262389,47.277282,5.131958,-0.471172,-0.112347,0.252096
0.020000,46.048703,15.288058,47.379747,5.123232,-0.436332,1.742004,0.254342
0.020000,46.147658,15.313903,47.482022,5.113745,-0.474331,-1.899963,0.256605
0.020000,46.246370,15.339924,47.584106,5.104186,-0.477961,-0.181506,0.258883
0.020000,46.344846,15.366124,47.686007,5.095080,-0.455270,1.134577,0.261177
0.020000,46.443080,15.392502,47.787721,5.085704,-0.468836,-0.678313,0.263487
0.020000,46.541066,15.419056,47.889241,5.076010,-0.484671,-0.791728,0.265813
0.020000,46.638807,15.445790,47.990573,5.066558,-0.472636,0.601734,0.268156
0.020000,46.736306,15.472703,48.091718,5.057262,-0.464775,0.393076,0.270515
0.020000,46.833551,15.499795,48.192667,5.047437,-0.491277,-1.325147,0.272890
0.020000,46.930544,15.527065,48.293420,5.037668,-0.488419,0.142932,0.275281
0.020000,47.027293,15.554518,48.393988,5.028426,-0.462114,1.315244,0.277689
0.020000,47.123784,15.582149,48.494358,5.018471,-0.497757,-1.782172,0.280113
0.020000,47.220016,15.609960,48.594527,5.008474,-0.499819,-0.103107,0.282554
0.020000,47.316000,15.637954,48.694510,4.999146,-0.466399,1.671009,0.285012
0.020000,47.411722,15.666128,48.794293,4.989121,-0.501291,-1.744571,0.287486
0.020000,47.507180,15.694482,48.893873,4.978999,-0.506082,-0.239542,0.289977
0.020000,47.602383,15.723019,48.993261,4.969417,-0.479095,1.349348,0.292486
0.020000,47.697322,15.751738,49.092449,4.959395,-0.501091,-1.099839,0.295011
0.020000,47.791993,15.780638,49.191432,4.949152,-0.512153,-0.553093,0.297553
0.020000,47.886402,15.809721,49.290219,4.939347,-0.490257,1.094803,0.300112
0.020000,47.980544,15.838986,49.388805,4.929306,-0.502069,-0.590611,0.302688
0.020000,48.074412,15.868434,49.487184,4.918946,-0.518004,-0.796750,0.305282
0.020000,48.168013,15.898064,49.585363,4.908947,-0.499904,0.905005,0.307893
0.020000,48.261344,15.927879,49.683340,4.898864,-0.504148,-0.212180,0.310521
0.020000,48.354396,15.957875,49.781108,4.888392,-0.523603,-0.972759,0.313166
0.020000,48.447176,15.988056,49.878673,4.878231,-0.508060,0.777166,0.315829
0.020000,48.539681,16.018421,49.976034,4.868086,-0.507240,0.041006,0.318510
0.020000,48.631904,16.048968,50.073185,4.857508,-0.528916,-1.083792,0.321208
0.020000,48.723848,16.079699,50.170129,4.847213,-0.514754,0.708084,0.323924
0.020000,48.815515,16.110615,50.266869,4.836988,-0.511247,0.175331,0.326658
0.020000,48.906894,16.141714,50.363395,4.826310,-0.533906,-1.132938,0.329409
0.020000,48.997991,16.172997,50.459713,4.815910,-0.520023,0.694151,0.332178
0.020000,49.088805,16.204466,50.555825,4.805588,-0.516063,0.197992,0.334965
0.020000,49.179327,16.236117,50.651721,4.794818,-0.538537,-1.123700,0.337770
0.020000,49.269562,16.267954,50.747408,4.784339,-0.523910,0.731366,0.340593
0.020000,49.359511,16.299975,50.842886,4.773908,-0.521570,0.116979,0.343434
0.020000,49.449163,16.332180,50.938147,4.763053,-0.542770,-1.059980,0.346292
0.020000,49.538524,16.364570,51.033198,4.752523,-0.526463,0.815352,0.349169
0.020000,49.627594,16.397145,51.128037,4.741970,-0.527642,-0.058954,0.352065
0.020000,49.716363,16.429903,51.222658,4.731039,-0.546563,-0.946067,0.354978
0.020000,49.804839,16.462846,51.317067,4.720484,-0.527736,0.941367,0.357910
0.020000,49.893017,16.495974,51.411263,4.709802,-0.534142,-0.320329,0.360860
0.020000,49.980891,16.529286,51.505240,4.698804,-0.549875,-0.786623,0.363828
0.020000,50.068469,16.562783,51.599004,4.688248,-0.527788,1.104330,0.366815
0.020000,50.155744,16.596465,51.692553,4.677430,-0.540928,-0.656982,0.369820
0.020000,50.242710,16.630329,51.785881,4.666377,-0.552661,-0.586657,0.372843
0.020000,50.329378,16.664380,51.878997,4.655843,-0.526684,1.298841,0.375885
0.020000,50.415738,16.698614,51.971895,4.644886,-0.547846,-1.058107,0.378945
0.020000,50.501786,16.733031,52.064571,4.633788,-0.554877,-0.351511,0.382024
0.020000,50.587533,16.767635,52.157037,4.623299,-0.524492,1.519209,0.385121
0.020000,50.672966,16.802421,52.249281,4.612204,-0.554739,-1.512314,0.388237
0.020000,50.758086,16.837390,52.341304,4.601156,-0.552399,0.116999,0.391371
0.020000,50.842900,16.872546,52.433115,4.590567,-0.529439,1.148001,0.394525
0.020000,50.927397,16.907884,52.524704,4.579420,-0.557363,-1.396207,0.397696
0.020000,51.011579,16.943405,52.616073,4.568470,-0.547470,0.494639,0.400886
0.020000,51.095449,16.979111,52.707228,4.557730,-0.537020,0.522496,0.404095
0.020000,51.178999,17.014999,52.798159,4.546573,-0.557838,-1.040869,0.407323
0.020000,51.262234,17.051071,52.888874,4.535741,-0.541624,0.810678,0.410569
0.020000,51.345151,17.087326,52.979371,4.524858,-0.544154,-0.126524,0.413834
0.020000,51.427745,17.123763,53.069645,4.513706,-0.557568,-0.670689,0.417117
0.020000,51.510023,17.160384,53.159706,4.503007,-0.534943,1.131249,0.420419
0.020000,51.591979,17.197187,53.249545,4.491994,-0.550662,-0.785960,0.423739
0.020000,51.673609,17.234172,53.339163,4.480880,-0.555701,-0.251936,0.427078
0.020000,51.754922,17.271341,53.428569,4.470298,-0.529124,1.328839,0.430436
0.020000,51.835908,17.308691,53.517753,4.459187,-0.555557,-1.321614,0.433812
0.020000,51.916569,17.346223,53.606718,4.448254,-0.546612,0.447236,0.437207
0.020000,51.996908,17.383938,53.695469,4.437546,-0.535408,0.560209,0.440621
0.020000,52.076917,17.421833,53.783998,4.426485,-0.553077,-0.883466,0.444052
0.020000,52.156601,17.459911,53.872313,4.415747,-0.536892,0.809259,0.447503
0.020000,52.235959,17.498170,53.960412,4.404935,-0.540605,-0.185659,0.450972
0.020000,52.314985,17.536609,54.048291,4.393941,-0.549679,-0.453671,0.454459
0.020000,52.393687,17.575231,54.135959,4.383408,-0.526632,1.152310,0.457964
