dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.000000,51.750000,0.000213,0.021270,1.063498,53.174886,0.000000
0.020000,1.000000,51.750000,0.000213,0.000000,-1.063498,-106.349771,0.000000
0.020000,1.000000,51.750000,0.000213,0.000000,0.000000,53.174886,0.000000
0.020000,1.000000,51.750000,0.000213,0.000000,0.000000,0.000000,0.000000
0.020000,1.000000,51.750000,0.000213,0.000000,0.000000,0.000000,0.000000
0.020000,1.000000,51.750000,0.000213,0.000000,0.000000,0.000000,0.000000
0.020000,1.000000,51.750000,0.000213,0.000000,0.000000,0.000000,0.000000
0.020000,1.000000,51.750000,0.000213,0.000000,0.000000,0.000000,0.000000
0.020000,1.000000,51.750000,0.000213,0.000000,0.000000,0.000000,0.000000
0.020000,1.000000,51.750000,0.000213,0.000000,0.000000,0.000000,0.000000
0.020000,1.001737,51.750000,0.001949,0.086832,4.341612,217.080586,0.000000
0.020000,1.006629,51.750000,0.006841,0.244604,7.888612,177.350013,0.000000
0.020000,1.011946,51.750000,0.012159,0.265874,1.063498,-341.255714,0.000000
0.020000,1.017689,51.750000,0.017902,0.287144,1.063498,-0.000000,0.000000
0.020000,1.023857,51.750000,0.024070,0.308414,1.063498,0.000000,0.000000
0.020000,1.030451,51.750000,0.030664,0.329684,1.063498,0.000000,0.000000
0.020000,1.037470,51.750000,0.037683,0.350954,1.063498,-0.000000,0.000000
0.020000,1.044915,51.750000,0.045127,0.372224,1.063498,0.000000,0.000000
0.020000,1.052785,51.750000,0.052997,0.393494,1.063498,0.000000,0.000000
0.020000,1.061080,51.750000,0.061293,0.414764,1.063498,0.000000,0.000000
0.020000,1.069800,51.750000,0.070013,0.436034,1.063498,0.000000,0.000000
0.020000,1.078947,51.750000,0.079159,0.457304,1.063498,-0.000000,0.000000
0.020000,1.088518,51.750000,0.088731,0.478574,1.063498,0.000000,0.000000
0.020000,1.098515,51.750000,0.098728,0.499844,1.063498,0.000000,0.000000
